time,id,text,isRetweet,isDeleted,device,favorites,retweets,isFlagged
2019-09-14 19:10:00,1.17295e+18," GOP: .GOPChairwoman: While Democrat candidates remain oblivious &amp, out of touch, Americans... are taking note of the positive impact th...",t,f,Twitter for iPhone,0,5498,f
2019-09-14 19:15:00,1.17295e+18, realDonaldTrump: Great news about the work we are doing on illegal immigration! ,t,f,Twitter for iPhone,0,12552,f
2019-09-14 19:15:00,1.17295e+18, Jim_Jordan: Couldnt agree more. The American people deserve the truth. ,t,f,Twitter for iPhone,0,11280,f
2019-09-14 19:15:00,1.17295e+18,Amazing! ,f,f,Twitter for iPhone,31650,6581,f
2019-09-14 20:48:00,1.17298e+18, IvankaTrump: Great OpEd by kimguilfoyle  ,t,f,Twitter for iPhone,0,6117,f
2019-09-14 20:56:00,1.17298e+18,"That is true, and the USA is Winning Again! ",f,f,Twitter for iPhone,70108,14241,f
2019-09-14 20:57:00,1.17298e+18,My great honor! ,f,f,Twitter for iPhone,39071,8367,f
2019-09-14 20:57:00,1.17298e+18, GOPChairwoman: .realDonaldTrump is fully committed to defending America and bringing terrorists to justice.,t,f,Twitter for iPhone,0,6842,f
2019-09-14 20:59:00,1.17298e+18, GOPChairwoman: Our data shows realDonaldTrumps approval among Hispanic Americans in Texas has increased by 20% since 2016. That mea...,t,f,Twitter for iPhone,0,9930,f
2019-09-14 22:08:00,1.173e+18,Thank you! ,f,f,Twitter for iPhone,47103,9565,f
2019-09-15 12:17:00,1.17321e+18,Thank you Billy! ,f,f,Twitter for iPhone,37706,7857,f
2019-09-15 12:24:00,1.17321e+18,"All based on NOTHING! The Dems cant get anything positive done, and probably dont want to. ",f,f,Twitter for iPhone,43722,11460,f
2019-09-15 12:45:00,1.17322e+18,"Now the Radical Left Democrats and their Partner, the LameStream Media, are after Brett Kavanaugh again, talking loudly of their favorite word, impeachment. He is an innocent man who has been treated HORRIBLY. Such lies about him. They want to scare him into turning Liberal!",f,f,Twitter for iPhone,69780,17216,f
2019-09-15 12:54:00,1.17322e+18,"Brett Kavanaugh should start suing people for liable, or the Justice Department should come to his rescue. The lies being told about him are unbelievable. False Accusations without recrimination. When does it stop? They are trying to influence his opinions. Cant let that happen!",f,t,Twitter for iPhone,25677,7236,f
2019-09-15 13:25:00,1.17323e+18,Thank you foxandfriends and RepMarkMeadows. Great interview!,f,f,Twitter for iPhone,29871,5509,f
2019-09-15 13:29:00,1.17323e+18, GOPChairwoman: So awesome to see all of these college students mobilizing this early for realDonaldTrump and Republicans! LeadRighth...,t,f,Twitter for iPhone,0,8094,f
2019-09-15 13:29:00,1.17323e+18," WhiteHouse: He is saying with a loud voice, I see you, I hear you, I appreciate you, I value you and I want you all to win!Paris...",t,f,Twitter for iPhone,0,12502,f
2019-09-15 13:47:00,1.17323e+18,"Brett Kavanaugh should start suing people for libel, or the Justice Department should come to his rescue. The lies being told about him are unbelievable. False Accusations without recrimination. When does it stop? They are trying to influence his opinions. Cant let that happen!",f,f,Twitter for iPhone,107971,27165,f
2019-09-15 18:08:00,1.1733e+18,"Cant let Brett Kavanaugh give Radical Left Democrat (Liberal Plus) Opinions based on threats of Impeaching him over made up stories (sound familiar?), false allegations, and lies. This is the game they play. Fake and Corrupt News is working overtime! ProtectKavanaugh",f,f,Twitter for iPhone,61488,17162,f
2019-09-15 18:20:00,1.1733e+18,"I am fighting the Fake (Corrupt) News, the Deep State, the Democrats, and the few remaining Republicans In Name Only (RINOS, who are on mouth to mouth resuscitation), with the help of some truly great Republicans, and others. We are Winning big (150th Federal Judge this week)!",f,f,Twitter for iPhone,90200,22109,f
2019-09-15 18:41:00,1.17331e+18,"Cant believe the washingtonpost wrote a positive front page story, Unity Issue Has Parties Pointing To Trump. GOP Goes All In, While Democrats Clash Over Ideology &amp, Tactics. Mr. President, We Are With You The Entire Way. REPUBLICANS Have....Coalesced Around Trump......",f,f,Twitter for iPhone,49850,11506,f
2019-09-15 18:49:00,1.17331e+18,"....Then, on top of it all, Kathleen Parker, of all people, wrote In Case You Were Wondering, Trump Won The Debate. True, but what is going on at the washingtonpost? NOT Fake News!",f,f,Twitter for iPhone,40962,8552,f
2019-09-15 21:55:00,1.17335e+18,"Based on the attack on Saudi Arabia, which may have an impact on oil prices, I have authorized the release of oil from the Strategic Petroleum Reserve, if needed, in a to-be-determined amount....",f,f,Twitter for iPhone,76509,17557,f
2019-09-15 21:55:00,1.17335e+18,....sufficient to keep the markets well-supplied. I have also informed all appropriate agencies to expedite approvals of the oil pipelines currently in the permitting process in Texas and various other States.,f,f,Twitter for iPhone,62787,13204,f
2019-09-15 22:50:00,1.17337e+18,"Saudi Arabia oil supply was attacked. There is reason to believe that we know the culprit, are locked and loaded depending on verification, but are waiting to hear from the Kingdom as to who they believe was the cause of this attack, and under what terms we would proceed!",f,f,Twitter for iPhone,78688,20417,f
2019-09-15 22:50:00,1.17337e+18,PLENTY OF OIL!,f,f,Twitter for iPhone,105465,21311,f
2019-09-15 22:54:00,1.17337e+18,Here we go again with General Motors and the United Auto Workers. Get together and make a deal!,f,f,Twitter for iPhone,49346,9634,f
2019-09-15 23:02:00,1.17337e+18,"The Fake News is saying that I am willing to meet with Iran, No Conditions. That is an incorrect statement (as usual!).",f,f,Twitter for iPhone,66669,16121,f
2019-09-16 00:31:00,1.17339e+18,"We cannot have what happened to this President happen again. Joe DiGenova.  It is time for Justice to come barreling in. LouDobbs  Can you imagine that with everything going on in this World, the Witch Hunt, though on a respirator, is still whimpering along. A disgrace!",f,f,Twitter for iPhone,60768,14525,f
2019-09-16 10:06:00,1.17372e+18,One my way to New Mexico  see you all shortly at the StarCenter! KAG2020 ,f,t,Twitter for iPhone,13786,3874,f
2019-09-16 11:03:00,1.17355e+18,"House Judiciary has given up on the Mueller Report, sadly for them after two years and $40,000,000 spent - ZERO COLLUSION, ZERO OBSTRUCTION. So they say, OK, lets look at everything else, and all of the deals that Trump has done over his lifetime. But it doesnt....",f,f,Twitter for iPhone,64903,14674,f
2019-09-16 11:03:00,1.17355e+18,"....work that way. I have a better idea. Look at the Obama Book Deal, or the ridiculous Netflix deal. Then look at all the deals made by the Dems in Congress, the Congressional Slush Fund, and lastly the IG Reports. Take a look at them. Those investigations would be over FAST!",f,f,Twitter for iPhone,61028,15055,f
2019-09-16 11:21:00,1.17356e+18,"The nytimes. This week, the Senate passed a milestone in confirming the 150th Federal Judge of Mr. Trumps Administration to a lifetime appointment, far outstripping Barack Obamas pace and fulfilling pledges by Mr. Trump and Mr. OConnell to remake the Federal Judiciary....",f,f,Twitter for iPhone,47332,9691,f
2019-09-16 11:21:00,1.17356e+18,".....These Conservative Judicial appointments will impact our nation for years to come, said Lindsey Graham, Republican of South Carolina, who leads the Judiciary Committee and who has been speeding through Trump nominees. The entire Court System is changing at a record pace!",f,f,Twitter for iPhone,39636,8088,f
2019-09-16 11:32:00,1.17356e+18,"Because we have done so well with Energy over the last few years (thank you, Mr. President!), we are a net Energy Exporter, &amp, now the Number One Energy Producer in the World. We dont need Middle Eastern Oil &amp, Gas, &amp, in fact have very few tankers there, but will help our Allies!",f,f,Twitter for iPhone,64388,14185,f
2019-09-16 11:47:00,1.17356e+18,"...The United States, because of the Federal Reserve, is paying a MUCH higher Interest Rate than other competing countries. They cant believe how lucky they are that Jay Powell &amp, the Fed dont have a clue. And now, on top of it all, the Oil hit. Big Interest Rate Drop, Stimulus!",f,f,Twitter for iPhone,32931,7506,f
2019-09-16 11:47:00,1.17356e+18,"Producer prices in China shrank most in 3 years due to Chinas big devaluation of their currency, coupled with monetary stimulus. Federal Reserve not watching? Will Fed ever get into the game? Dollar strongest EVER! Really bad for exports. No Inflation...Highest Interest Rates...",f,f,Twitter for iPhone,38894,8694,f
2019-09-16 12:06:00,1.17357e+18,"The New York Times walks back report on Kavanaugh assault claim. foxandfriends  The one who is actually being assaulted is Justice Kavanaugh - Assaulted by lies and Fake News! This is all about the LameStream Media working with their partner, the Dems.",f,f,Twitter for iPhone,44859,12084,f
2019-09-16 12:17:00,1.17357e+18,"Whats happening to Justice Kavanaugh is a disgrace. This guy is not a good man, he is a great man. He has to go to his church with his family while these terrible reports are being written about him, a disgrace! Dan Bongino foxandfriends",f,f,Twitter for iPhone,55247,13121,f
2019-09-16 12:35:00,1.17358e+18,"Just Out: Kavanaugh accuser doesnt recall incident. foxandfriends  DO YOU BELIEVE WHAT THESE HORRIBLE PEOPLE WILL DO OR SAY. They are looking to destroy, and influence his opinions - but played the game badly. They should be sued!",f,f,Twitter for iPhone,62154,16908,f
2019-09-16 13:15:00,1.17359e+18,"Remember when Iran shot down a drone, saying knowingly that it was in their airspace when, in fact, it was nowhere close. They stuck strongly to that story knowing that it was a very big lie. Now they say that they had nothing to do with the attack on Saudi Arabia. Well see?",f,f,Twitter for iPhone,72000,16764,f
2019-09-16 13:35:00,1.17359e+18,"Democrats would rather talk about gun control than get something done. Governor John Sununu FoxNews BillHemmer The big questions are, will they move the goalposts and, is this just a ploy to TAKE YOUR GUNS AWAY? I hope NOT on both counts, but Ill be able to figure it out!",f,f,Twitter for iPhone,39036,9264,f
2019-09-16 14:01:00,1.1736e+18,"They failed on the Mueller Report, they failed on Robert Muellers testimony, they failed on everything else, so now the Democrats are trying to build a case that I enrich myself by being President. Good idea, except I will, and have always expected to, lose BILLIONS of DOLLARS..",f,f,Twitter for iPhone,78294,17839,f
2019-09-16 14:01:00,1.1736e+18,"....for the privilege of being your President - and doing the best job that has been done in many decades. I am far beyond somebody paying for a hotel room for the evening, or filling up a gas tank at an airport I do not own. These Radical Left Democrats are CRAZY! Obama Netflix?",f,f,Twitter for iPhone,72120,16671,f
2019-09-16 17:59:00,1.17366e+18,"In a short while I will be presenting the New York Yankees MarianoRivera, the greatest relief pitcher (Closer!) of all time, with the Presidential Medal of Freedom in the East Room of the WhiteHouse!",f,f,Twitter for iPhone,40495,7515,f
2019-09-16 18:57:00,1.17367e+18,"Big crowd expected in New Mexico tonight, where we will WIN. Your Border Wall is getting stronger each and every day  see you in a few hours! ",f,f,Twitter for iPhone,40974,9877,f
2019-09-16 19:16:00,1.17368e+18,"Thank you, working hard! KAG2020 ",f,f,Twitter for iPhone,44588,9336,f
2019-09-16 19:26:00,1.17368e+18,"This afternoon at the WhiteHouse, it was my great honor to present our nations highest civilian honor, the Presidential Medal of Freedom, to American baseball legend MarianoRivera. Congratulations on this extraordinary achievement, Mo! ",f,f,Twitter for iPhone,35664,7585,f
2019-09-16 20:50:00,1.1737e+18," GovAbbott: The USMCA is essential to the future of Texas, America, and our North American allies. Congress must pass this agreement an...",t,f,Twitter for iPhone,0,4743,f
2019-09-16 20:51:00,1.1737e+18," GovBillLee: The USMCA is a 21st-century trade deal for a 21st-century market that will fuel economic growth right here in Tennessee, cr...",t,f,Twitter for iPhone,0,4310,f
2019-09-16 20:51:00,1.1737e+18, GovRicketts: It's time for Congress to seal the deal and pass USMCANow! ,t,f,Twitter for iPhone,0,5003,f
2019-09-16 20:59:00,1.1737e+18,Congratulations MarianoRivera! ,f,f,Twitter for iPhone,44682,9493,f
2019-09-16 21:13:00,1.17371e+18,How many stories are wrong? Almost all of the stories the New York Times has done are inaccurate and wrong. greggutfeld  The New York Times should close its doors and throw away the keys. The women mentioned in the Kavanaugh story said she didnt even remember the event.,f,f,Twitter for iPhone,50720,12599,f
2019-09-16 21:53:00,1.17372e+18, WhiteHouse: Earlier: President realDonaldTrump welcomed the Crown Prince of the Kingdom of Bahrain to the Oval Office! ,t,f,Twitter for iPhone,0,4985,f
2019-09-16 22:40:00,1.17373e+18,"I call for the Resignation of everybody at The New York Times involved in the Kavanaugh SMEAR story, and while youre at it, the Russian Witch Hunt Hoax, which is just as phony! Theyve taken the Old Grey Lady and broken her down, destroyed her virtue and ruined her reputation...",f,f,Twitter for iPhone,106227,24659,f
2019-09-16 22:40:00,1.17373e+18,"...She can never recover, and will never return to Greatness, under current Management. The Times is DEAD, long live The New York Times!",f,f,Twitter for iPhone,65535,12910,f
2019-09-16 22:48:00,1.17373e+18,On my way to New Mexico  see you all shortly at the StarCenter! KAG2020  ,f,f,Twitter for iPhone,36101,7951,f
2019-09-16 22:49:00,1.17373e+18,KEEP AMERICA GREAT! ,f,f,Twitter for iPhone,73686,15700,f
2019-09-16 23:21:00,1.17374e+18, FLOTUS: Proud to recognize Mariano Rivera at the WhiteHouse today to receive the Medal of Freedom.  We celebrate his incredible career...,t,f,Twitter for iPhone,0,10404,f
2019-09-17 00:29:00,1.17376e+18, WhiteHouse: Business creation is thriving in New Mexico! ,t,f,Twitter for iPhone,0,5284,f
2019-09-17 00:29:00,1.17376e+18," WhiteHouse: Oil production is up an incredible 110 percentPLUS, New Mexico's entire mining and logging sector has seen a 40 percent in...",t,f,Twitter for iPhone,0,7186,f
2019-09-17 15:12:00,1.17398e+18,....That story (Kavanaugh) is nowhere near the standard that should be met in publishing a story. brithume FoxNews,f,f,Twitter for iPhone,46278,9075,f
2019-09-17 15:12:00,1.17398e+18,"The New York Times is at its lowest point in its long and storied history. Not only is it losing a lot of money, but it is a journalistic disaster, being laughed at even in the most liberal of enclaves. It has become a very sad joke all all over the World. Witch Hunt hurt them...",f,f,Twitter for iPhone,67972,14427,f
2019-09-17 17:05:00,1.17401e+18,"Just departed New Mexico for California, where we are delivering results! ",f,f,Twitter for iPhone,46075,9942,f
2019-09-17 17:11:00,1.17401e+18,""" WhiteHouse: John Adams called the drafting of the Constitutionthe bedrock of the rule of law for our Nation""""the greatest single effor...""",t,f,Twitter for iPhone,0,8798,f
2019-09-17 17:49:00,1.17402e+18,Such a beautiful Opening Statement by Corey Lewandowski! Thank you Corey! CLewandowski_,f,f,Twitter for iPhone,58238,11603,f
2019-09-17 18:22:00,1.17403e+18, ,f,f,Twitter for iPhone,62056,17733,f
2019-09-17 23:58:00,1.17411e+18,"The New York Times is now blaming an editor for the horrible mistake they made in trying to destroy or influence Justice Brett Kavanaugh. It wasnt the editor, the Times knew everything. They are sick and desperate, losing in so many ways!",f,f,Twitter for iPhone,88563,20480,f
2019-09-17 03:38:00,1.1738e+18,Beautiful evening in New Mexico with Great American Patriots! ,f,f,Twitter for iPhone,48555,12088,f
2019-09-17 03:42:00,1.1738e+18,"We are all united by the same love of Country, the same devotion to family, and the same profound faith that America is blessed by the eternal grace of ALMIGHTY GOD! Bound by these convictions, we will campaign for every vote &amp, we will WIN the Great State of NEW MEXICO in 2020! ",f,f,Twitter for iPhone,73144,18191,f
2019-09-17 03:49:00,1.17381e+18,"If you want to stop the drug smugglers, human traffickers, and vicious MS-13 gang members from threatening our communities and poisoning our youth, you have only one choice  you must elect more REPUBLICANS! KAG2020 ",f,f,Twitter for iPhone,54641,14981,f
2019-09-18 00:06:00,1.17411e+18,"No Lindsey, it was a sign of strength that some people just dont understand! ",f,f,Twitter for iPhone,57972,12589,f
2019-09-18 11:08:00,1.17428e+18,"As Corey Lewandowski stated very clearly yesterday in front of the House Judiciary Committee, President Trump didnt do anything wrong or illegal. But they all know that. The Democrats are hurting our Country, and getting nothing done. Shameful! CLewandowski_  foxandfriends",f,f,Twitter for iPhone,48270,11112,f
2019-09-18 11:19:00,1.17428e+18, KTHopkins: Trumps OVERFLOW crowd is bigger than any audience Bernie or Biden will ever see. Stood outside at Rio Rancho to support t...,f,t,Twitter for iPhone,0,12416,f
2019-09-18 11:28:00,1.17428e+18,The Witch Hunt is the greatest political scam in U.S. history! MAGA ,f,f,Twitter for iPhone,34163,9026,f
2019-09-18 11:32:00,1.17428e+18, Jim_Jordan: .CLewandowski_ worked with the Trump campaign for nearly 2 years. He testified they did not collude or coordinate with Rus...,t,f,Twitter for iPhone,0,12818,f
2019-09-18 11:38:00,1.17429e+18, IngrahamAngle: Totally agreea sign of weakness would be a trigger-happy reaction to the drone strike.  realDonaldTrumps right. https...,t,f,Twitter for iPhone,0,4290,f
2019-09-18 11:38:00,1.17429e+18,""" MZHemingway: Guess who caught the New York Times' Kavanaugh authors in another huge error? This time in the Atlantic. """"Witnesses Defend...""",t,f,Twitter for iPhone,0,9109,f
2019-09-18 11:40:00,1.17429e+18, IngrahamAngle: Which nytimes editor deleted the salient fact that the alleged Kavanaugh victim neither recalled the incident nor agree...,t,f,Twitter for iPhone,0,6373,f
2019-09-18 11:42:00,1.17429e+18, TeamTrump: .KatrinaPierson: 30 Years Of GOP Minority Outreach Failed  Until realDonaldTrump Brought Real Results,t,f,Twitter for iPhone,0,4374,f
2019-09-18 11:43:00,1.17429e+18, GOPChairwoman: To all the Democrats who demonize half the country...To all the Hollywood liberals who want us boycotted...It's beca...,t,f,Twitter for iPhone,0,9788,f
2019-09-18 11:44:00,1.17429e+18, TeamTrump: Latinos for realDonaldTrump were out in full force at the TrumpRally in New Mexico last night!What a GREAT way to celebr...,t,f,Twitter for iPhone,0,5361,f
2019-09-18 11:45:00,1.17429e+18,Thank you Corey! ,f,f,Twitter for iPhone,30064,6040,f
2019-09-18 11:45:00,1.17429e+18, GOPChairwoman: Jerry Nadler is wasting more of Americas time by hauling realDonaldTrumps former campaign manager in to testify.Mue...,t,f,Twitter for iPhone,0,6861,f
2019-09-18 11:47:00,1.17429e+18," WhiteHouse: Wheels up to California, where President realDonaldTrump is delivering BIG results!  ",t,f,Twitter for iPhone,0,4692,f
2019-09-18 11:47:00,1.17429e+18," GOPChairwoman: Another record-breaking crowd in New Mexico!realDonaldTrump expanded the map for Republicans in 2016, and hes going...",t,f,Twitter for iPhone,0,5835,f
2019-09-18 11:47:00,1.17429e+18,Great! ,f,f,Twitter for iPhone,25897,5629,f
2019-09-18 11:47:00,1.17429e+18," WhiteHouse: Thanks to President realDonaldTrumps historic tax reform legislation, 879 Opportunity Zones will stimulate investment in...",t,f,Twitter for iPhone,0,3455,f
2019-09-18 11:48:00,1.17429e+18," PressSec: Heading to sunny California today! Since President realDonaldTrumps election, 870,000 jobs have been ADDED and the unemploy...",t,f,Twitter for iPhone,0,4402,f
2019-09-18 11:49:00,1.17429e+18," BillOReilly: Today at 1 pm (ET), you get a chance to get my new book, The United States of Trump, FREE. 5 interviews w President realD...",t,f,Twitter for iPhone,0,2809,f
2019-09-18 11:51:00,1.17429e+18, Jim_Jordan: This latest Kavanaugh accusation reminds me an awful lot of the Russia story.Democrats and the mainstream press come ou...,t,f,Twitter for iPhone,0,11521,f
2019-09-18 11:51:00,1.17429e+18, RepMarkMeadows: Twitter friends: give a follow to the newest conservative member of Congress from North Carolina: RepGregMurphy!,t,f,Twitter for iPhone,0,5828,f
2019-09-18 11:52:00,1.17429e+18, MariaBartiromo:  some sanity from RepDougCollins MorningsMaria FoxBusiness,f,t,Twitter for iPhone,0,3523,f
2019-09-18 11:55:00,1.17429e+18,Dummy Beto made it much harder to make a deal. Convinced many that Dems just want to take your guns away. Will continue forward! ,f,f,Twitter for iPhone,39097,9414,f
2019-09-18 11:57:00,1.17429e+18, realDonaldTrump: The New York Times is now blaming an editor for the horrible mistake they made in trying to destroy or influence Justi...,t,f,Twitter for iPhone,0,20480,f
2019-09-18 11:58:00,1.17429e+18, IvankaTrump: It secured the largest ever increase (from $2.9 to $5.3 billion) in the Child Care and Development Block Grant program as...,t,f,Twitter for iPhone,0,4320,f
2019-09-18 11:58:00,1.17429e+18," IvankaTrump: Since Jan 2017, weve made enormous strides in implementing the Presidents Working Family Agenda, including doubling the...",t,f,Twitter for iPhone,0,5402,f
2019-09-18 12:00:00,1.17429e+18,""" w_terrence: TRUMP DERANGEMENT SYNDROME Corey Lewandowski to Sheila Jackson Lee: """"Could you repeat the question? I didn't hear it. J...""",t,f,Twitter for iPhone,0,21622,f
2019-09-18 12:14:00,1.1743e+18,"IIhan Omar, a member of AOC Plus 3, will win us the Great State of Minnesota. The new face of the Democrat Party! ",f,f,Twitter for iPhone,42644,13183,f
2019-09-18 12:21:00,1.1743e+18,"Terrence K. Williams, You cant impeach Trump for being a winner!",f,f,Twitter for iPhone,93014,18896,f
2019-09-18 12:45:00,1.1743e+18,"So nice that our Country is now Energy Independent. The USA is in better shape than ever before. Strongest Military by far, biggest Economy (no longer even close), number one in Energy! MAGA = KAG!",f,f,Twitter for iPhone,61406,14249,f
2019-09-18 12:53:00,1.17431e+18,I have just instructed the Secretary of the Treasury to substantially increase Sanctions on the country of Iran!,f,f,Twitter for iPhone,81119,17744,f
2019-09-18 13:23:00,1.17431e+18,"I am pleased to announce that I will name Robert C. OBrien, currently serving as the very successful Special Presidential Envoy for Hostage Affairs at the State Department, as our new National Security Advisor. I have worked long &amp, hard with Robert. He will do a great job!",f,f,Twitter for iPhone,57947,13240,f
2019-09-18 14:33:00,1.17433e+18, GOPChairwoman: The RNC smashed another fundraising record last month.Between realDonaldTrump's accomplishments and our grassroots in...,t,f,Twitter for iPhone,0,9027,f
2019-09-18 14:34:00,1.17433e+18, greta: .realDonaldTrump names new national security adviser: ,t,f,Twitter for iPhone,0,5035,f
2019-09-18 15:19:00,1.17434e+18,"The Trump Administration is revoking Californias Federal Waiver on emissions in order to produce far less expensive cars for the consumer, while at the same time making the cars substantially SAFER. This will lead to more production because of this pricing and safety......",f,f,Twitter for iPhone,62166,13157,f
2019-09-18 15:19:00,1.17434e+18,".... advantage, and also due to the fact that older, highly polluting cars, will be replaced by new, extremely environmentally friendly cars. There will be very little difference in emissions between the California Standard and the new U.S. Standard, but the cars will be....",f,f,Twitter for iPhone,47207,9208,f
2019-09-18 15:19:00,1.17434e+18,"....far safer and much less expensive. Many more cars will be produced under the new and uniform standard, meaning significantly more JOBS, JOBS, JOBS! Automakers should seize this opportunity because without this alternative to California, you will be out of business.",f,f,Twitter for iPhone,48608,9522,f
2019-09-18 16:00:00,1.17435e+18,Happy 72nd Birthday to our GREAT USAirForce! HBDUSAF  ,f,f,Twitter for iPhone,56939,12461,f
2019-09-18 17:53:00,1.17438e+18, StewardshipAmer: President realDonaldTrump is the best president to happen for America since Abraham Lincoln. President Lincoln saved...,t,f,Twitter for iPhone,0,10780,f
2019-09-18 17:56:00,1.17438e+18," StewardshipAmer: President realDonaldTrump has delivered the lowest black unemployment ever, 8000+ urban revitalization enterprise zon...",t,f,Twitter for iPhone,0,9418,f
2019-09-18 18:25:00,1.17439e+18,"Jay Powell and the Federal Reserve Fail Again. No guts, no sense, no vision!  A terrible communicator!",f,f,Twitter for iPhone,53749,13186,f
2019-09-19 00:35:00,1.17448e+18,Thank you! ,f,f,Twitter for iPhone,68066,13555,f
2019-09-19 14:47:00,1.1747e+18,"....Knowing all of this, is anybody dumb enough to believe that I would say something inappropriate with a foreign leader while on such a potentially heavily populated call. I would only do what is right anyway, and only do good for the USA!",f,f,Twitter for iPhone,79568,15830,f
2019-09-19 14:47:00,1.1747e+18,"Another Fake News story out there - It never ends! Virtually anytime I speak on the phone to a foreign leader, I understand that there may be many people listening from various U.S. agencies, not to mention those from the other country itself. No problem!",f,f,Twitter for iPhone,86990,18357,f
2019-09-19 14:51:00,1.1747e+18,Presidential Harassment!,f,f,Twitter for iPhone,81805,16538,f
2019-09-19 01:42:00,1.1745e+18,"All Polls, and some brand new Polls, show very little support for impeachment. Such a waste of time, especially with sooo much good that could be done, including prescription drug price reduction, healthcare, infrastructure etc.",f,f,Twitter for iPhone,84116,17363,f
2019-09-19 21:42:00,1.1748e+18,"Because of my Administration, drug prices are down for the first time in almost 50 years  but the American people need Congress to help. I like Sen. Grassleys drug pricing bill very much, and its great to see Speaker Pelosis bill today. Lets get it done in a bipartisan way!",f,f,Twitter for iPhone,84412,17644,f
2019-09-19 02:05:00,1.1745e+18,GREAT progress on the Border Wall! ,f,f,Twitter for iPhone,115573,25495,f
2019-09-02 00:53:00,1.16833e+18,".....this (Judge Thomas Ambro, Majotity Opinion), and thank God for a President like Donald J. Trump, who will appoint judges like this. He will soon have appointed 180 new Federal Judges, not even including two great new Supreme Court Justices. robertjeffress LouDobbs",f,f,Twitter for iPhone,61203,12766,f
2019-09-02 00:53:00,1.16833e+18,"We hold that legislative prayer is government speech not open to attack via those channels. Third Circuit, Court of Appeals. Lou, thats why this next Election is so important, the soul of America. They want to take religion out of American lives. Thank God for judges like....",f,f,Twitter for iPhone,72800,16140,f
2019-09-02 11:12:00,1.16866e+18,"....when in fact, under certain original scenarios, it was in fact correct that Alabama could have received some hurt. Always good to be prepared! But the Fake News is only interested in demeaning and belittling. Didnt play my whole sentence or statement. Bad people!",f,t,Twitter for iPhone,4747,1321,f
2019-09-02 11:12:00,1.16866e+18,"Such a phony hurricane report by lightweight reporter jonathancarl of ABCWorldNews. I suggested yesterday at FEMA that, along with Florida, Georgia, South Carolina and North Carolina, even Alabama could possibly come into play, which WAS true. They made a big deal about this...",f,t,Twitter for iPhone,2455,709,f
2019-09-02 11:32:00,1.16849e+18, NHC_Atlantic: 6 AM EDT Tropical Cyclone Update on Hurricane Dorian: Eye of Dorian Wobbling over Grand Bahama Island. ,t,f,Twitter for iPhone,0,2417,f
2019-09-02 11:32:00,1.16849e+18," NHC_Atlantic: Here are the 5 AM Monday, September 2 Key Messages for Hurricane Dorian. Life-threatening storm surge and hurricane-forc...",t,f,Twitter for iPhone,0,3050,f
2019-09-02 11:33:00,1.16849e+18, NHC_Atlantic: Hurricane Dorian Advisory 36: Category 5 Dorian Continues to Have Devastating Impacts On Grand Bahama Island. ,t,f,Twitter for iPhone,0,2530,f
2019-09-02 11:36:00,1.16849e+18,"....adds up to the most ambitious Pro-Worker policy agenda this Country has ever seen. The President promised Jobs, Jobs, Jobs, and that is exactly what he is delivering. SteveHiltonx NextRevFNC FoxNews",f,f,Twitter for iPhone,39172,7796,f
2019-09-02 11:36:00,1.16849e+18,"When you put everything together, the pro growth Tax &amp, Regulation Cuts, help to retrain workers, the Tariffs which encourage manufacturers to come back to America, along with President Trumps tough approach on immigration (strong stance on illegals, promoting Merit Based), it...",f,f,Twitter for iPhone,47965,9705,f
2019-09-02 11:38:00,1.16849e+18,"Since my election, many trillions of dollars of worth has been created for our Country, and the Stock Market is up over 50%. If you followed the advice of the Failing New York Times columnist, Paul Krugman, youd be doing VERY poorly - youd be angry and hurt. He never got it!",f,f,Twitter for iPhone,51184,11374,f
2019-09-02 11:46:00,1.16849e+18,"....and watched. NAFTA is the worst Trade Deal ever made - terrible for labor - and Richard let it stand. No wonder unions are losing so much. The workers will vote for me in 2020 (lowest unemployment, most jobs ever), and should stop paying exorbitant $Dues, not worth it!",f,f,Twitter for iPhone,48574,9859,f
2019-09-02 11:46:00,1.16849e+18,Just watched AFL-CIO President Richard Trumka on FoxNews and thought to myself how different he is on TV than he is when he is with me at the White House. Likes what we are doing until the cameras go on. We got robbed on Trade and everything else while his Dems just sat back....,f,f,Twitter for iPhone,53838,11439,f
2019-09-02 11:49:00,1.16849e+18,"They are liars, and in my opinion, TRAITORS! LouDobbs talking about Comey and his dwindling group of friends.",f,f,Twitter for iPhone,46678,10310,f
2019-09-02 11:57:00,1.16849e+18,"....Trump Economics. With President Trump, Tariffs are bringing companies back to the USA like he said they would! SteveHiltonx",f,f,Twitter for iPhone,40344,7927,f
2019-09-02 11:57:00,1.16849e+18,The last three years of Trump policy have finally brought real hope and real change. Unemployment this year hit a 50 year low. With President Trump weve seen the lowest EVER African American and Hispanic unemployment. The booming Trump Economy has pushed up workers wages....,f,f,Twitter for iPhone,56864,11839,f
2019-09-02 11:57:00,1.16849e+18,"....swing states that went to Trump in 2016 because he promised not to forget about them like the establishment had done for decades, and their trust in President Trump, paid off as they saw their incomes rise...And its the lowest paid workers who have gained the most with....",f,f,Twitter for iPhone,41613,7993,f
2019-09-02 11:57:00,1.16849e+18,"....Average hourly wages growth has far outpaced what we saw with President Obama. Across all industries, from mining and construction, to leisure &amp, hospitality, With President Trump we see income growth in states like Iowa, Ohio, Pennsylvania, Wisconsin, Nevada, Florida,......",f,f,Twitter for iPhone,15495,4006,f
